pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
CU,2020-09-07,72.3,2.27,5.97,Hyun Jin Ryu,609280,547943,null,ball,,,,,13,null,R,R,L,TOR,NYY,B,null,null,0,0,2020,-1.1,-0.9,-0.08,0.7,null,null,null,1,4,Top,null,null,,,643376,,null,-2.782972382,-105.308686,-1.565010032,-7.915162981,16.13126681,-39.155731,3.29,1.56,null,null,null,72.8,2507,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,54.08,null,null,null,null,null,null,null,31,1,Curveball,2,2,2,2,2,2,2,2,Standard,Standard
CH,2020-09-07,79.5,2.51,5.79,Hyun Jin Ryu,650402,547943,strikeout,swinging_strike,,,,,14,Gleyber Torres strikes out swinging.  ,R,R,L,TOR,NYY,S,2,null,3,2,2020,1,0.4,1.38,1.52,null,null,null,0,4,Top,null,null,,,643376,,null,-4.289490001,-115.7516042,-3.318946762,9.418415911,20.735633,-28.48389516,3.22,1.52,null,null,null,79.7,1360,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,54.18,null,null,0,1,0,0,null,30,6,Changeup,2,2,2,2,2,2,2,2,Standard,Standard
CU,2020-09-07,74,2.17,6.07,Hyun Jin Ryu,650402,547943,null,ball,,,,,13,null,R,R,L,TOR,NYY,B,null,null,2,2,2020,-1,-1.2,-1.43,0.36,null,null,null,0,4,Top,null,null,,,643376,,null,-5.639789156,-107.6520146,-2.35730942,-6.616226578,18.4211658,-41.0580209,3.33,1.53,null,null,null,74,2543,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,54.2,null,null,null,null,null,null,null,30,5,Curveball,2,2,2,2,2,2,2,2,Standard,Standard
CH,2020-09-07,79.4,2.59,5.73,Hyun Jin Ryu,650402,547943,null,foul,,,,,14,null,R,R,L,TOR,NYY,S,null,null,2,1,2020,1.2,0.4,1.11,2.01,null,null,null,0,4,Top,null,null,,,643376,,null,-5.487967775,-115.5958093,-2.166396076,11.51611658,18.35375587,-28.75610361,3.22,1.52,70,69.3,6,80.6,1395,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,53.75,null,null,null,null,null,null,null,30,4,Changeup,2,2,2,2,2,2,2,2,Standard,Standard
SI,2020-09-07,89.6,2.48,5.77,Hyun Jin Ryu,650402,547943,null,called_strike,,,,,14,null,R,R,L,TOR,NYY,S,null,null,2,0,2020,1,0.6,0.83,1.89,null,null,null,0,4,Top,null,null,,,643376,,null,-6.21086785,-130.4993229,-4.991308267,12.65616414,23.47118346,-24.3772452,3.31,1.53,null,null,null,90.5,1847,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,54.04,null,null,null,null,null,null,null,30,3,Sinker,2,2,2,2,2,2,2,2,Standard,Standard
CU,2020-09-07,70.1,2.3,6.13,Hyun Jin Ryu,650402,547943,null,ball,,,,,12,null,R,R,L,TOR,NYY,B,null,null,1,0,2020,-1.1,-0.8,0.82,3.94,null,null,null,0,4,Top,null,null,,,643376,,null,-1.058266048,-102.0687989,4.621989614,-7.515612539,14.84306341,-38.61146211,3.17,1.43,null,null,null,70.2,2377,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,54.46,null,null,null,null,null,null,null,30,2,Curveball,2,2,2,2,2,2,2,2,Standard,Standard
FF,2020-09-07,88.1,2.28,6,Hyun Jin Ryu,650402,547943,null,ball,,,,,12,null,R,R,L,TOR,NYY,B,null,null,0,0,2020,0.8,1.1,1.09,4.95,null,null,null,0,4,Top,null,null,,,643376,,null,-4.533566289,-128.2778916,1.205897985,9.578882081,23.77960901,-20.41196305,3.3,1.53,null,null,null,88.5,1794,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,54.23,null,null,null,null,null,null,null,30,1,4-Seam Fastball,2,2,2,2,2,2,2,2,Standard,Standard
CH,2020-09-07,81.3,2.58,5.68,Hyun Jin Ryu,640449,547943,grounded_into_double_play,hit_into_play,,,,,9,"Clint Frazier grounds into a double play, second baseman Jonathan Villar to shortstop Santiago Espinal to first baseman Rowdy Tellez.   Aaron Hicks out at 2nd.    Clint Frazier out at 1st.  ",R,R,L,TOR,NYY,X,4,ground_ball,1,1,2020,0.8,0.4,0.62,2.14,null,null,543305,1,3,Top,130.8,177.44,,,643376,,null,-6.052162398,-118.3965863,-2.289718782,8.756498726,17.11840328,-28.08943263,3.41,1.61,63,104.4,2,83.1,1430,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,53.61,0.493,0.444,0,1,0,0,4,24,3,Changeup,2,2,2,2,2,2,2,2,Standard,Standard
CU,2020-09-07,73,2.12,6.1,Hyun Jin Ryu,640449,547943,null,ball,,,,,13,null,R,R,L,TOR,NYY,B,null,null,0,1,2020,-1.1,-1.1,-0.84,1.78,null,null,543305,1,3,Top,null,null,,,643376,,null,-4.066932301,-106.2849784,0.568868692,-7.779486408,17.7704801,-41.01580372,3.47,1.72,null,null,null,73.2,2494,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,54.12,null,null,null,null,null,null,null,24,2,Curveball,2,2,2,2,2,2,2,2,Standard,Standard
FC,2020-09-07,87.5,2.5,5.97,Hyun Jin Ryu,640449,547943,null,called_strike,,,,,3,null,R,R,L,TOR,NYY,S,null,null,0,0,2020,0,0.6,0.78,3.16,null,null,543305,1,3,Top,null,null,,,643376,,null,-4.209692593,-127.6163448,-2.024500435,0.917510172,19.81461544,-25.48582374,3.52,1.84,null,null,null,88.8,1879,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,54.06,null,null,null,null,null,null,null,24,1,Cutter,2,2,2,2,2,2,2,2,Standard,Standard
FF,2020-09-07,90.4,2.43,5.78,Hyun Jin Ryu,543305,547943,walk,ball,,,,,14,Aaron Hicks walks.  ,R,R,L,TOR,NYY,B,null,null,3,0,2020,0.9,0.8,0.63,1.42,null,null,null,1,3,Top,null,null,,,643376,,null,-6.380018283,-131.5092518,-6.730536384,11.61459602,23.17858639,-21.71305123,3.55,1.74,null,null,null,91.2,1841,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,54.08,null,null,0.7,1,0,0,null,23,4,4-Seam Fastball,2,2,2,2,2,2,2,2,Standard,Standard
CH,2020-09-07,79.3,2.62,5.67,Hyun Jin Ryu,543305,547943,null,ball,,,,,14,null,R,R,L,TOR,NYY,B,null,null,2,0,2020,0.6,0.3,2.06,2.51,null,null,null,1,3,Top,null,null,,,643376,,null,-2.435006776,-115.6334339,-0.820006012,6.128428085,17.60932441,-29.66943903,3.52,1.74,null,null,null,80.3,1237,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,54.06,null,null,null,null,null,null,null,23,3,Changeup,2,2,2,2,2,2,2,2,Standard,Standard
CH,2020-09-07,78.7,2.69,5.75,Hyun Jin Ryu,543305,547943,null,ball,,,,,12,null,R,R,L,TOR,NYY,B,null,null,1,0,2020,0.8,0.4,1.75,3.42,null,null,null,1,3,Top,null,null,,,643376,,null,-3.570992755,-114.6043433,1.019872798,7.899328267,18.81214186,-29.26832333,3.55,1.73,null,null,null,79.2,1286,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,54.15,null,null,null,null,null,null,null,23,2,Changeup,2,2,2,2,2,2,2,2,Standard,Standard
FF,2020-09-07,88.7,2.4,5.8,Hyun Jin Ryu,543305,547943,null,ball,,,,,14,null,R,R,L,TOR,NYY,B,null,null,0,0,2020,0.7,0.8,1.25,2.59,null,null,null,1,3,Top,null,null,,,643376,,null,-4.292266508,-129.2741637,-3.55037716,8.569075321,20.03350691,-23.09065896,3.6,1.82,null,null,null,90,1764,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,54.07,null,null,null,null,null,null,null,23,1,4-Seam Fastball,2,2,2,2,2,2,2,2,Standard,Standard
CH,2020-09-07,79.5,2.51,5.75,Hyun Jin Ryu,572228,547943,field_out,hit_into_play,,,,,9,"Luke Voit grounds out, shortstop Santiago Espinal to first baseman Rowdy Tellez.  ",R,R,L,TOR,NYY,X,6,ground_ball,2,2,2020,1.1,0.5,0.77,1.91,null,null,null,0,3,Top,109.63,152.45,,,643376,,null,-5.919720136,-115.735403,-2.583697435,11.19062102,19.86668824,-27.75401617,3.47,1.66,12,90.2,-9,80,1569,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,54.1,0.2,0.181,0,1,0,0,2,22,5,Changeup,2,2,2,2,2,2,2,2,Infield shift,Strategic
CU,2020-09-07,72.4,2.31,6.1,Hyun Jin Ryu,572228,547943,null,swinging_strike,,,,,7,null,R,R,L,TOR,NYY,S,null,null,2,1,2020,-1,-1.1,-0.63,1.95,null,null,null,0,3,Top,null,null,,,643376,,null,-4.181553734,-105.4334242,0.893129409,-6.6969448,16.86478653,-40.45830726,3.47,1.66,null,null,null,72.5,2516,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,54.31,null,null,null,null,null,null,null,22,4,Curveball,2,2,2,2,2,2,2,2,Infield shift,Strategic
CH,2020-09-07,80,2.6,5.81,Hyun Jin Ryu,572228,547943,null,swinging_strike,,,,,14,null,R,R,L,TOR,NYY,S,null,null,2,0,2020,0.8,0.6,0.55,1.15,null,null,null,0,3,Top,null,null,,,643376,,null,-6.059884942,-116.3007977,-4.764740774,8.48102389,21.11450941,-25.83285484,3.47,1.66,null,null,null,80.4,1527,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,53.95,null,null,null,null,null,null,null,22,3,Changeup,2,2,2,2,2,2,2,2,Infield shift,Strategic
CU,2020-09-07,71,2.37,6.11,Hyun Jin Ryu,572228,547943,null,ball,,,,,12,null,R,R,L,TOR,NYY,B,null,null,1,0,2020,-1,-0.8,1.11,3.54,null,null,null,0,3,Top,null,null,,,643376,,null,-0.745757015,-103.4660157,3.767010061,-7.357644911,14.42734116,-38.88505657,3.42,1.68,null,null,null,71.4,2464,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,54.36,null,null,null,null,null,null,null,22,2,Curveball,2,2,2,2,2,2,2,2,Infield shift,Strategic
FF,2020-09-07,87.5,2.49,5.84,Hyun Jin Ryu,572228,547943,null,ball,,,,,12,null,R,R,L,TOR,NYY,B,null,null,0,0,2020,0.9,0.6,1.48,2.84,null,null,null,0,3,Top,null,null,,,643376,,null,-4.293810312,-127.4962331,-2.387017505,10.61764807,21.7458015,-25.691378,3.48,1.67,null,null,null,88.2,1854,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,54.19,null,null,null,null,null,null,null,22,1,4-Seam Fastball,2,2,2,2,2,2,2,2,Infield shift,Strategic
CH,2020-09-07,79.4,2.59,5.65,Hyun Jin Ryu,518934,547943,force_out,hit_into_play,,,,,8,"DJ LeMahieu grounds into a force out, shortstop Santiago Espinal to second baseman Jonathan Villar.   Thairo Estrada out at 2nd.  ",R,R,L,TOR,NYY,X,6,ground_ball,1,1,2020,0.9,0.3,0.19,1.96,null,null,642731,2,2,Top,111.36,158.69,,,643376,,null,-7.014648544,-115.5451593,-2.052475518,9.465921326,18.45641393,-28.96664581,3.36,1.61,42,100.3,0,80.2,1490,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,53.98,0.379,0.341,0,1,0,0,4,16,3,Changeup,1,2,2,1,2,1,2,1,Standard,Standard
FC,2020-09-07,85.9,2.37,5.94,Hyun Jin Ryu,518934,547943,null,ball,,,,,11,null,R,R,L,TOR,NYY,B,null,null,0,1,2020,-0.1,0.8,-1.34,3.43,null,null,642731,2,2,Top,null,null,,,643376,,null,-8.668763347,-125.0550564,-1.315970183,0.706160409,21.19610903,-24.08657751,3.4,1.65,null,null,null,86.6,1990,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,54.12,null,null,null,null,null,null,null,16,2,Cutter,1,2,2,1,2,1,2,1,Standard,Standard
CH,2020-09-07,79.4,2.67,5.68,Hyun Jin Ryu,518934,547943,null,called_strike,,,,,9,null,R,R,L,TOR,NYY,S,null,null,0,0,2020,1.2,0.5,0.66,2.09,null,null,642731,2,2,Top,null,null,,,643376,,null,-6.629460379,-115.5791395,-2.025757527,11.74735063,19.99225573,-27.7280271,3.4,1.63,null,null,null,79.9,1310,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,54.06,null,null,null,null,null,null,null,16,1,Changeup,1,2,2,1,2,1,2,1,Standard,Standard
CH,2020-09-07,78.3,2.63,5.75,Hyun Jin Ryu,642731,547943,field_error,hit_into_play_no_out,,,,,14,Thairo Estrada reaches on a fielding error by second baseman Jonathan Villar.  ,R,R,L,TOR,NYY,X,4,ground_ball,1,2,2020,1,0.5,1.34,1.87,null,null,null,2,2,Top,144.69,135.8,,,643376,,null,-4.599308018,-114.1534872,-2.517415537,9.325742838,17.74265275,-27.73837111,3.3,1.5,112,92.8,4,79.1,1361,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,54.07,0.471,0.424,0.9,1,0,0,4,15,4,Changeup,1,2,2,1,2,1,2,1,Standard,Standard
FF,2020-09-07,87.9,2.44,5.95,Hyun Jin Ryu,642731,547943,null,ball,,,,,12,null,R,R,L,TOR,NYY,B,null,null,0,2,2020,0.4,0.9,1.5,5.2,null,null,null,2,2,Top,null,null,,,643376,,null,-3.219005564,-128.0445381,2.458468572,5.571511226,24.21832526,-23.3066744,3.49,1.75,null,null,null,88.4,1758,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,54.14,null,null,null,null,null,null,null,15,3,4-Seam Fastball,1,2,2,1,2,1,2,1,Standard,Standard
CU,2020-09-07,71.8,2.21,6.13,Hyun Jin Ryu,642731,547943,null,foul,,,,,5,null,R,R,L,TOR,NYY,S,null,null,0,1,2020,-1,-1,-0.27,2.44,null,null,null,2,2,Top,null,null,,,643376,,null,-3.127933472,-104.6037279,1.765405423,-7.219190979,16.66602472,-39.8935752,3.3,1.5,3,61.1,-31,71.9,2491,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,54.31,null,null,null,null,null,null,null,15,2,Curveball,1,2,2,1,2,1,2,1,Standard,Standard
SI,2020-09-07,87.5,2.45,5.77,Hyun Jin Ryu,642731,547943,null,called_strike,,,,,14,null,R,R,L,TOR,NYY,S,null,null,0,0,2020,1.1,0.6,0.89,2.1,null,null,null,2,2,Top,null,null,,,643376,,null,-6.087774783,-127.3738873,-3.988211795,13.44911601,23.34415337,-25.27860776,3.49,1.64,null,null,null,88.2,1979,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,54.02,null,null,null,null,null,null,null,15,1,Sinker,1,2,2,1,2,1,2,1,Standard,Standard
CU,2020-09-07,71.5,2.32,6.1,Hyun Jin Ryu,543309,547943,field_out,hit_into_play,,,,,5,"Kyle Higashioka grounds out, shortstop Santiago Espinal to first baseman Rowdy Tellez.  ",R,R,L,TOR,NYY,X,6,ground_ball,0,0,2020,-1,-1.1,0.08,2.33,null,null,null,1,2,Top,99.93,140.03,,,643376,,null,-2.749797001,-104.1541464,1.913497861,-6.808305313,17.363727,-40.71858043,3.41,1.56,8,89.6,-19,71.6,2454,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,54.2,0.086,0.077,0,1,0,0,2,14,1,Curveball,1,2,2,1,2,1,2,1,Standard,Strategic
FC,2020-09-07,84.6,2.21,6.02,Hyun Jin Ryu,458731,547943,field_out,hit_into_play,,,,,7,"Brett Gardner grounds out softly, third baseman Travis Shaw to first baseman Rowdy Tellez.  ",R,L,L,TOR,NYY,X,5,ground_ball,2,0,2020,-0.2,0.6,-0.8,1.92,null,null,null,0,2,Top,116.53,185.64,,,643376,,null,-6.5558284,-123.2257729,-4.531210875,-1.520547617,18.76445046,-25.5356574,3.09,1.52,4,44.7,-30,85.7,1854,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,54.09,0.121,0.109,0,1,0,0,1,13,3,Cutter,1,2,2,1,2,1,2,1,Standard,Standard
FC,2020-09-07,83.8,2.27,6.06,Hyun Jin Ryu,458731,547943,null,ball,,,,,11,null,R,L,L,TOR,NYY,B,null,null,1,0,2020,-0.3,0.5,-1.04,3.49,null,null,null,0,2,Top,null,null,,,643376,,null,-7.091968445,-122.0445372,-0.629835048,-1.747850587,18.86917567,-27.34735178,3.08,1.51,null,null,null,84.6,1878,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,54.2,null,null,null,null,null,null,null,13,2,Cutter,1,2,2,1,2,1,2,1,Standard,Standard
SI,2020-09-07,86.6,2.37,5.98,Hyun Jin Ryu,458731,547943,null,ball,,,,,7,null,R,L,L,TOR,NYY,B,null,null,0,0,2020,1.1,0.8,-0.68,1.54,null,null,null,0,2,Top,null,null,,,643376,,null,-9.443165259,-125.8572958,-6.04046484,12.96138041,21.63509566,-23.09858086,2.99,1.43,null,null,null,87.3,1892,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,54.04,null,null,null,null,null,null,null,13,1,Sinker,1,2,2,1,2,1,2,1,Standard,Standard
CH,2020-09-07,79.3,2.64,5.77,Hyun Jin Ryu,609280,547943,field_out,hit_into_play,,,,,8,"Miguel Andujar grounds out, third baseman Travis Shaw to first baseman Rowdy Tellez.  ",R,R,L,TOR,NYY,X,5,ground_ball,3,2,2020,0.9,0.5,-0.06,1.75,null,null,640449,2,1,Top,101.07,165.96,,,643376,,null,-7.52328417,-115.3585162,-3.055444547,8.984592973,18.75338638,-27.24005708,3.23,1.55,13,94.8,-9,79.9,1426,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,54.03,0.179,0.161,0,1,0,0,2,6,6,Changeup,0,2,2,0,2,0,2,0,Standard,Strategic
CH,2020-09-07,78.8,2.68,5.71,Hyun Jin Ryu,609280,547943,null,swinging_strike,,,,,7,null,R,R,L,TOR,NYY,S,null,null,3,1,2020,0.9,0.1,-0.6,1.59,null,null,640449,2,1,Top,null,null,,,643376,,null,-8.84773597,-114.6211188,-2.539960315,9.433742017,16.1769968,-30.7699723,3.23,1.55,null,null,null,80,1395,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,53.88,null,null,null,null,null,null,null,6,5,Changeup,0,2,2,0,2,0,2,0,Standard,Strategic
CH,2020-09-07,79.2,2.63,5.86,Hyun Jin Ryu,609280,547943,null,ball,,,,,14,null,R,R,L,TOR,NYY,B,null,null,2,1,2020,0.8,0.6,1.55,2.06,null,null,640449,2,1,Top,null,null,,,643376,,null,-3.83601919,-115.5094464,-2.860072594,7.624535423,15.58143115,-26.43487141,3.2,1.54,null,null,null,80.6,1585,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,53.99,null,null,null,null,null,null,null,6,4,Changeup,0,2,2,0,2,0,2,0,Standard,Strategic
CU,2020-09-07,72.7,2.25,6.07,Hyun Jin Ryu,609280,547943,null,blocked_ball,,,,,13,null,R,R,L,TOR,NYY,B,null,null,1,1,2020,-0.9,-1,-0.77,1.14,null,null,640449,2,1,Top,null,null,,,643376,,null,-4.486387889,-105.9482128,-0.827523611,-6.212214805,17.05619067,-39.86760029,3.22,1.54,null,null,null,73.1,2596,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,54.15,null,null,null,null,null,null,null,6,3,Curveball,0,2,2,0,2,0,2,0,Standard,Strategic
FC,2020-09-07,84,2.57,6.01,Hyun Jin Ryu,609280,547943,null,called_strike,,,,,6,null,R,R,L,TOR,NYY,S,null,null,1,0,2020,-0.2,0.7,0.78,2.74,null,null,640449,2,1,Top,null,null,,,643376,,null,-3.773697697,-122.4738603,-2.611918342,-1.268770416,21.21964518,-25.12991509,3.24,1.64,null,null,null,84.5,1948,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,54.27,null,null,null,null,null,null,null,6,2,Cutter,0,2,2,0,2,0,2,0,Standard,Strategic
SI,2020-09-07,88.1,2.52,5.83,Hyun Jin Ryu,609280,547943,null,ball,,,,,3,null,R,R,L,TOR,NYY,B,null,null,0,0,2020,1.1,0.7,0.67,3.17,null,null,640449,2,1,Top,null,null,,,643376,,null,-6.785231886,-128.3289512,-1.982226032,13.31812174,22.71734421,-23.72332162,3.34,1.57,null,null,null,89,1920,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,54.05,null,null,null,null,null,null,null,6,1,Sinker,0,2,2,0,2,0,2,0,Standard,Strategic
CH,2020-09-07,79.8,2.58,5.8,Hyun Jin Ryu,650402,547943,strikeout,swinging_strike,,,,,8,Gleyber Torres strikes out swinging.  ,R,R,L,TOR,NYY,S,2,null,3,2,2020,1,0.5,-0.07,1.93,null,null,640449,1,1,Top,null,null,,,643376,,null,-7.777116521,-116.1185008,-2.787361231,10.74369689,18.7765629,-27.46701765,3.22,1.52,null,null,null,80.3,1349,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,54.14,null,null,0,1,0,0,null,5,6,Changeup,0,2,2,0,2,0,2,0,Standard,Standard
CH,2020-09-07,79.6,2.66,5.74,Hyun Jin Ryu,650402,547943,null,called_strike,,,,,7,null,R,R,L,TOR,NYY,S,null,null,3,1,2020,0.9,0.6,-0.35,1.83,null,null,640449,1,1,Top,null,null,,,643376,,null,-8.357205703,-115.632589,-2.896677934,9.67198436,20.22459026,-26.88455516,3.3,1.58,null,null,null,80.2,1482,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,53.88,null,null,null,null,null,null,null,5,5,Changeup,0,2,2,0,2,0,2,0,Standard,Standard
CH,2020-09-07,79.8,2.57,5.78,Hyun Jin Ryu,650402,547943,null,called_strike,,,,,2,null,R,R,L,TOR,NYY,S,null,null,3,0,2020,1,0.9,0.07,2.83,null,null,640449,1,1,Top,null,null,,,643376,,null,-7.320668929,-116.1350842,-1.519968789,9.926866194,19.0154248,-23.86804938,3.14,1.39,null,null,null,80.5,1565,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,54.04,null,null,null,null,null,null,null,5,4,Changeup,0,2,2,0,2,0,2,0,Standard,Standard
CH,2020-09-07,80.2,2.69,5.78,Hyun Jin Ryu,650402,547943,null,blocked_ball,,,,,13,null,R,R,L,TOR,NYY,B,null,null,2,0,2020,1.1,1,-0.45,0.4,null,null,640449,1,1,Top,null,null,,,643376,,null,-9.025279245,-116.2791497,-7.029235108,11.61892527,21.23272239,-22.07622282,3.22,1.48,null,null,null,80.4,1674,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,53.93,null,null,null,null,null,null,null,5,3,Changeup,0,2,2,0,2,0,2,0,Standard,Standard
FC,2020-09-07,85.5,2.57,5.94,Hyun Jin Ryu,650402,547943,null,ball,,,,,14,null,R,R,L,TOR,NYY,B,null,null,1,0,2020,0,0.7,0.59,1.32,null,null,640449,1,1,Top,null,null,,,643376,,null,-4.748519489,-124.5131877,-6.080973925,1.184364163,19.21250211,-24.44061713,3.36,1.65,null,null,null,86.3,2093,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,54.22,null,null,null,null,null,null,null,5,2,Cutter,0,2,2,0,2,0,2,0,Standard,Standard
FF,2020-09-07,88,2.45,6.06,Hyun Jin Ryu,650402,547943,null,ball,,,,,12,null,R,R,L,TOR,NYY,B,null,null,0,0,2020,0.9,1.2,0.88,4.43,null,null,640449,1,1,Top,null,null,,,643376,,null,-5.650344609,-128.2026695,-0.355978841,10.91320425,22.4112332,-19.32709014,3.47,1.68,null,null,null,88.6,2125,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,54.26,null,null,null,null,null,null,null,5,1,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard
FC,2020-09-07,84,2.26,5.98,Hyun Jin Ryu,640449,547943,field_error,hit_into_play_no_out,,,,,5,Clint Frazier reaches on a fielding error by third baseman Travis Shaw.  ,R,R,L,TOR,NYY,X,5,ground_ball,1,1,2020,-0.2,0.5,-0.19,2.51,null,null,null,1,1,Top,100.46,169.6,,,643376,,null,-5.354976208,-122.3186025,-2.708875749,-0.721253334,20.22151135,-26.9239178,3.41,1.61,6,70.8,-29,84.6,1935,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,54.25,0.036,0.032,0.9,1,0,0,2,4,3,Cutter,0,2,2,0,2,0,2,0,Standard,Standard
FF,2020-09-07,89.3,2.19,5.91,Hyun Jin Ryu,640449,547943,null,ball,,,,,11,null,R,R,L,TOR,NYY,B,null,null,0,1,2020,0.7,1.2,-1.01,2.73,null,null,null,1,1,Top,null,null,,,643376,,null,-9.463150535,-129.7810969,-4.334061668,10.20873226,22.96258198,-18.36129711,3.51,1.74,null,null,null,90,2008,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,54.09,null,null,null,null,null,null,null,4,2,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard
CH,2020-09-07,79.9,2.46,5.89,Hyun Jin Ryu,640449,547943,null,foul,,,,,6,null,R,R,L,TOR,NYY,S,null,null,0,0,2020,0.8,0.4,0.62,2.3,null,null,null,1,1,Top,null,null,,,643376,,null,-5.630837046,-116.4923235,-2.086101972,8.468303536,15.75173001,-28.59204646,3.41,1.61,272,86.1,45,80.9,1545,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,54.23,null,null,null,null,null,null,null,4,1,Changeup,0,2,2,0,2,0,2,0,Standard,Standard
FF,2020-09-07,89.9,2.38,5.96,Hyun Jin Ryu,543305,547943,home_run,hit_into_play_score,,,,,1,Aaron Hicks homers (4) on a fly ball to left field.  ,R,R,L,TOR,NYY,X,null,fly_ball,1,2,2020,0.7,0.9,-0.53,3.31,null,null,null,1,1,Top,13.58,70.12,,,643376,,null,-8.797303796,-130.8444069,-2.557406057,10.19195992,23.90411256,-21.53770659,3.51,1.66,401,103.3,30,90.5,2067,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,54.14,0.85,1.563,2,1,0,3,6,3,5,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Strategic
CU,2020-09-07,74,2.25,6.13,Hyun Jin Ryu,543305,547943,null,foul,,,,,13,null,R,R,L,TOR,NYY,S,null,null,1,2,2020,-1,-1,-0.52,1.27,null,null,null,1,1,Top,null,null,,,643376,,null,-3.976745916,-107.7089506,-0.952120799,-6.799020383,18.22469919,-39.86546883,3.51,1.66,3,73.9,-36,74.2,2678,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,54.17,null,null,null,null,null,null,null,3,4,Curveball,0,1,1,0,1,0,1,0,Standard,Strategic
CH,2020-09-07,80.7,2.64,5.78,Hyun Jin Ryu,543305,547943,null,called_strike,,,,,14,null,R,R,L,TOR,NYY,S,null,null,1,1,2020,1,0.8,0.84,1.66,null,null,null,1,1,Top,null,null,,,643376,,null,-5.924967985,-117.4859314,-4.068062475,10.29252327,18.76139757,-24.55882275,3.6,1.78,null,null,null,81.5,1612,,630859,547943,643376,642133,542340,543768,669289,666971,545341,624415,54.05,null,null,null,null,null,null,null,3,3,Changeup,0,1,1,0,1,0,1,0,Standard,Strategic
